""	"FDR"	"FDR_sd"	"FNR"	"FNR_sd"	"Accuracy"	"Accuracy_sd"	"MCC"	"MCC_sd"	"NRMSE"	"NRMSE_sd"
"without_ulk_dmem/dko_hbss.Exp"	0.0124760076775432	0.0241089928582481	0.221633888048411	0.0520188699605874	0.996023340134375	0.000892590222661101	0.874918075848429	0.0287195609134092	NA	NA
"without_ulk_hbss/dko_hbss.Exp"	0.0068259385665529	0.0134437086089944	0.225033288948069	0.0512076836794601	0.997753538501493	0.000497429443418225	0.876305390040724	0.0297425885041555	NA	NA
"without_ulk_hbss/ulk_dmem.Exp"	0.0120274914089347	0.0252173728396154	0.234354194407457	0.058446279190574	0.997624456415915	0.000592559582283311	0.868667940663013	0.0377077698011399	NA	NA
"minmax_ulk_dmem/dko_hbss.Exp"	0.612403100775194	0.292134514538006	0.952561669829222	0.0345272659394228	0.982413692312689	0.0020842990309289	0.130871526699779	0.0501515167072889	28.3539370663477	10.041755992857
"minmax_ulk_hbss/dko_hbss.Exp"	0.963220675944334	0.0149060573205451	0.901464713715047	0.042264929566227	0.96604337099078	0.00764273847679905	0.0450478548573187	0.023307962414702	34.9417236895185	11.5011419798044
"minmax_ulk_hbss/ulk_dmem.Exp"	0.969180859691809	0.0300401490761412	0.898801597869507	0.076661572130576	0.960212890244694	0.00737879767345376	0.0389977900892469	0.0494104795131005	184.665135342568	112.918963011564
"gaussian_ulk_dmem/dko_hbss.Exp"	0.0309623430962343	0.0222386328794708	0.124054462934947	0.0572188316420187	0.997387880284344	0.000859510928152151	0.920029803011237	0.0264681526742466	1.5068984978042	0.326752725013556
"gaussian_ulk_hbss/dko_hbss.Exp"	0.1	0.0508929812108873	0.113182423435419	0.046069740492487	0.997935333073627	0.000642331174076859	0.892342555592233	0.0324696861307827	1.71421528923564	0.355717329238749
"gaussian_ulk_hbss/ulk_dmem.Exp"	0.311656441717791	0.157239239161014	0.252996005326232	0.0927782525061896	0.994236386058285	0.00264263462206078	0.714177580345692	0.11655597582846	6.15058163905913	3.78488300801733
"knn_ulk_dmem/dko_hbss.Exp"	0.103752759381898	0.0437653493795608	0.0786686838124055	0.0414024123374135	0.996816072983405	0.000764832699132146	0.907085790833899	0.0224517588535152	0.900356847640248	0.0601669358822392
"knn_ulk_hbss/dko_hbss.Exp"	0.0542082738944365	0.0390371807874399	0.117177097203728	0.0455000793006524	0.998363848850799	0.000507049527309522	0.91295005627996	0.030590574958355	0.966427307359651	0.0351193848468835
"knn_ulk_hbss/ulk_dmem.Exp"	0.104336043360434	0.0545537983989461	0.119840213049268	0.0652522804192926	0.997832154215616	0.00101659806933931	0.886784235383861	0.0517152156121435	0.961853467988152	0.100018712003773
"mle_ulk_dmem/dko_hbss.Exp"	0.0358931552587646	0.0228037083372849	0.126323751891074	0.0614770156606161	0.997270919700061	0.00104278319580336	0.916430157401736	0.0315396396807029	1.53109547576592	0.352457053032883
"mle_ulk_hbss/dko_hbss.Exp"	0.114819759679573	0.0464564569698523	0.117177097203728	0.0481478944061441	0.997740553174912	0.00057877753346153	0.88285996833573	0.031706375140087	1.7311268742087	0.365576940609041
"mle_ulk_hbss/ulk_dmem.Exp"	0.312883435582822	0.14933604123193	0.254327563249001	0.106803606568846	0.994210423833322	0.0026006676807602	0.712886247751515	0.119876649193066	5.68946632010375	3.00992097904023
"rf_ulk_dmem/dko_hbss.Exp"	0.0518018018018018	0.0314547649579757	0.0446293494704992	0.0423290893497803	0.998336560579085	0.00072148177949142	0.950931598708754	0.0212095489750867	0.805004027224663	0.104244039737021
"rf_ulk_hbss/dko_hbss.Exp"	0.0655080213903743	0.0367339001762094	0.0692410119840213	0.0323225980132839	0.998688482015323	0.000530732113378069	0.93196144989651	0.0285991194856626	0.955976821852996	0.0509902915791058
"rf_ulk_hbss/ulk_dmem.Exp"	0.0807692307692308	0.0579885220780865	0.0452729693741678	0.0256392169185173	0.99874083208931	0.000671278245666006	0.936178395117683	0.0296455001564717	0.875295841228205	0.088753216622644
