""	"FDR"	"FDR_sd"	"FNR"	"FNR_sd"	"Accuracy"	"Accuracy_sd"	"MCC"	"MCC_sd"	"NRMSE"	"NRMSE_sd"
"without_ulk_dmem/dko_hbss.Exp"	0.0147101240265359	0.018183543518672	0.51887323943662	0.0292973933279553	0.979819537497298	0.00120058498645445	0.681185144322173	0.0188363007732464	NA	NA
"without_ulk_hbss/dko_hbss.Exp"	0.00807159150728198	0.00969076335654696	0.513678596008259	0.0217323937638671	0.967579072148284	0.0014153859276064	0.682642198469137	0.0170277231987446	NA	NA
"without_ulk_hbss/ulk_dmem.Exp"	0.0362659503022163	0.0490961665078911	0.523572377158035	0.0606287405615523	0.99121342067836	0.00103133136093122	0.674378801860378	0.0402761327713987	NA	NA
"minmax_ulk_dmem/dko_hbss.Exp"	NA	NA	NA	NA	NA	NA	NA	NA	23.498218068833	5.24978908083473
"minmax_ulk_hbss/dko_hbss.Exp"	NA	NA	NA	NA	NA	NA	NA	NA	32.298453700378	12.3790015773046
"minmax_ulk_hbss/ulk_dmem.Exp"	0	0	0.934594953519256	0.0356969491298784	0.984834935137698	0.000964191899933923	0.253795431265758	0.0665019469564428	394.540845054727	300.57253435886
"gaussian_ulk_dmem/dko_hbss.Exp"	0.0318543799772469	0.0121628948338359	0.52056338028169	0.0302558989359121	0.979425113464448	0.00125599789036073	0.673653028757419	0.0237987771119924	1.19609927383462	0.0899753317389568
"gaussian_ulk_hbss/dko_hbss.Exp"	0.0929955290611028	0.0105492905966203	0.476428079834824	0.0406382599240856	0.966797780052804	0.00216109155385936	0.674929891059512	0.0247694628271044	1.27098981539162	0.194593700875665
"gaussian_ulk_hbss/ulk_dmem.Exp"	0.151655629139073	0.0443281428729523	0.574701195219124	0.0811630726265206	0.989441020557686	0.00139643809597362	0.596447168399763	0.0641777855824957	8.34981147675053	5.82749369624649
"knn_ulk_dmem/dko_hbss.Exp"	0.0772513243084167	0.0376384437375083	0.116760563380282	0.0407560088755403	0.992684244650962	0.00163943963292788	0.898995483412302	0.0225161909428897	0.852478705849029	0.0380277173709958
"knn_ulk_hbss/dko_hbss.Exp"	0.0865393402174906	0.0233828042208676	0.140055058499656	0.0408008008154703	0.986125330028558	0.00189739931812224	0.878969848652284	0.0181568113293521	0.880301324617761	0.0493741293977255
"knn_ulk_hbss/ulk_dmem.Exp"	0.162798753030828	0.0826917123047304	0.197543160690571	0.0622000223087793	0.994262595354049	0.00148280172673109	0.81673658740539	0.0379728677820568	1.01577820064494	0.0322295656418228
"mle_ulk_dmem/dko_hbss.Exp"	0.0350336322869955	0.0144925228612453	0.515070422535211	0.0297944244877047	0.97956559325697	0.00114360744698985	0.67639269517081	0.020359806053943	1.18906395279374	0.102672827761092
"mle_ulk_hbss/dko_hbss.Exp"	0.103289094056549	0.0153598793499061	0.465244322092223	0.0334247079813408	0.967002532464034	0.00160928218218689	0.678062000354447	0.0177908984020958	1.2925764431266	0.254440122453843
"mle_ulk_hbss/ulk_dmem.Exp"	0.184733803720334	0.0506218796061391	0.578021248339973	0.0717134170753634	0.989069301383442	0.00146763232018052	0.582033355129499	0.0613775271357313	8.3352332818072	5.8237221340868
"rf_ulk_dmem/dko_hbss.Exp"	0.0875807609475951	0.0153121964141791	0.104929577464789	0.0249781466754653	0.992678841582019	0.00085847181919597	0.899901564100842	0.0117413605429198	0.847876385113542	0.0434414737197513
"rf_ulk_hbss/dko_hbss.Exp"	0.104757127330491	0.0162255775935177	0.0788024776324845	0.010136986409648	0.9883129478959	0.00129624880211824	0.901901098641494	0.0102667149154821	0.875278350850958	0.0589360558078116
"rf_ulk_hbss/ulk_dmem.Exp"	0.146000698567936	0.0409162244320824	0.188247011952191	0.0421137963494615	0.994693574106796	0.000877950306346818	0.829921914342608	0.025035015663985	2.01312417393122	1.42917049511049
