""	"FDR"	"FDR_sd"	"FNR"	"FNR_sd"	"Accuracy"	"Accuracy_sd"	"MCC"	"MCC_sd"	"NRMSE"	"NRMSE_sd"
"without_ulk_dmem/dko_hbss.Exp"	0.0145219846712384	0.0295216674045477	0.74917864476386	0.0193690467923763	0.961360522710507	0.0011269058749577	0.487050305681468	0.0220842363216533	NA	NA
"without_ulk_hbss/dko_hbss.Exp"	0.0187832912811887	0.0218039928643058	0.755244755244755	0.015454720320366	0.94282331895191	0.00120430268819844	0.475007309409033	0.0164563469503736	NA	NA
"without_ulk_hbss/ulk_dmem.Exp"	0.0798969072164949	0.0796226634769745	0.75093023255814	0.0293962087164877	0.982530500631048	0.00073969340533871	0.473774896786099	0.0318210394580317	NA	NA
"minmax_ulk_dmem/dko_hbss.Exp"	NA	NA	NA	NA	NA	NA	NA	NA	3.84388141430607	0.118956438707882
"minmax_ulk_hbss/dko_hbss.Exp"	NA	NA	NA	NA	NA	NA	NA	NA	4.48340407234062	0.102127052694205
"minmax_ulk_hbss/ulk_dmem.Exp"	0.904761904761905	0.0196418550329597	0.995348837209302	0	0.976493479175431	0.000223108997008809	0.016243194986653	0.00268994391298444	5.15406644406248	0.396416107744878
"gaussian_ulk_dmem/dko_hbss.Exp"	0.102858481724461	0.0197342986195234	0.606878850102669	0.0252937250577335	0.966540204447255	0.00104633714142385	0.581420133112862	0.0174950530450051	1.23440829641914	0.010623156591198
"gaussian_ulk_hbss/dko_hbss.Exp"	0.258605472197705	0.0250393437106342	0.647552447552448	0.0225791441250605	0.942028833000105	0.00194780866388213	0.486398727360811	0.0221200949599367	1.27660961396438	0.0175988357288582
"gaussian_ulk_hbss/ulk_dmem.Exp"	0.194865810968495	0.0526791203856158	0.67906976744186	0.0397252239989185	0.982888094236432	0.000952457545019368	0.501996032601779	0.0381981988816157	1.30712789734097	0.0134472453158954
"knn_ulk_dmem/dko_hbss.Exp"	0.639694929392838	0.052416512782459	0.379158110882957	0.0368604309611779	0.923969859837707	0.0131852992637821	0.436149959933739	0.0420280800254296	0.924780180446149	0.0108264976727097
"knn_ulk_hbss/dko_hbss.Exp"	0.315622521808089	0.0487148530865116	0.396503496503496	0.0331699687541532	0.949226560033674	0.00440029601701032	0.615599099453841	0.0256990270599177	0.939180048821122	0.0176483942907871
"knn_ulk_hbss/ulk_dmem.Exp"	0.852752413253326	0.0329007844467637	0.343720930232558	0.0494056790641906	0.906284181741691	0.0198464574195385	0.280669274848023	0.0388496129018802	0.966189408369179	0.00972136619287297
"mle_ulk_dmem/dko_hbss.Exp"	0.0999275887038378	0.01901249347984	0.48952772073922	0.0271956137625798	0.971967541363684	0.00111003853646294	0.666012186968659	0.0162328664275283	NA	NA
"mle_ulk_hbss/dko_hbss.Exp"	0.198487031700288	0.0213764705139187	0.533216783216783	0.0203582554054117	0.951183836683153	0.00188021067307908	0.589410108063309	0.0186890274905832	NA	NA
"mle_ulk_hbss/ulk_dmem.Exp"	0.225934065934066	0.0394163376815442	0.59046511627907	0.0383982330013879	0.983945098864114	0.000795351097217489	0.556209846258581	0.0285946221262368	NA	NA
"rf_ulk_dmem/dko_hbss.Exp"	0.514503369469675	0.073962737182011	0.319507186858316	0.020976532217547	0.946590789335019	0.0125250773413907	0.547815427888111	0.0530497066233457	0.892621524942247	0.0164354453637887
"rf_ulk_hbss/dko_hbss.Exp"	0.342362569711016	0.0648436560535433	0.365034965034965	0.0219830880977616	0.947663895611912	0.00671081230793671	0.617965154011583	0.0366941407112515	0.912658811117222	0.0205928186391163
"rf_ulk_hbss/ulk_dmem.Exp"	0.761401362921545	0.0476648100136882	0.364883720930233	0.0381005562529067	0.945919225915019	0.0125217335786724	0.367676066442687	0.0412440364982171	0.952264730436598	0.0163045708620722
