""	"FDR"	"FDR_sd"	"FNR"	"FNR_sd"	"Accuracy"	"Accuracy_sd"	"MCC"	"MCC_sd"	"NRMSE"	"NRMSE_sd"
"without_ulk_dmem/dko_hbss.Exp"	0.0229419703103914	0.0288743524590395	0.278525161933234	0.044255867686362	0.992915342524671	0.00103618766819578	0.83642919168136	0.0248914724504433	NA	NA
"without_ulk_hbss/dko_hbss.Exp"	0.0279424216765453	0.031981383267036	0.28960396039604	0.0381172140640262	0.9940017958695	0.000801579807719143	0.828323003192806	0.0228052853590416	NA	NA
"without_ulk_hbss/ulk_dmem.Exp"	0.010977522216414	0.0172374725395328	0.290588676415448	0.0416694345193257	0.99047003328305	0.00145395297552585	0.833446312186182	0.0255365373180543	NA	NA
"minmax_ulk_dmem/dko_hbss.Exp"	0	0	0.940707523667165	0.0191575551274427	0.977443788678885	0.000800653900785624	0.240734622738423	0.0394325073162061	26.2881779240498	9.42489323389767
"minmax_ulk_hbss/dko_hbss.Exp"	0.0158730158730159	0.0413240027206863	0.923267326732673	0.0182482353414985	0.982113139778509	0.000863786222536424	0.2722468756902	0.0335535286213978	33.5446201345249	9.48240620519356
"minmax_ulk_hbss/ulk_dmem.Exp"	0.258845437616387	0.198717018549734	0.85076865391826	0.151576630046207	0.971170653449225	0.00405812331351984	0.324493894272826	0.152850015767253	178.881775149064	106.837892623706
"gaussian_ulk_dmem/dko_hbss.Exp"	0.265	0.0367865017299999	0.267563527653214	0.0421507676891978	0.987252395402738	0.00143950796485342	0.727187074479429	0.0294860125364076	1.48376323950164	0.267350734348196
"gaussian_ulk_hbss/dko_hbss.Exp"	0.402055968018275	0.0506040265383765	0.35210396039604	0.0559295363283027	0.984759054175397	0.00186671197633235	0.614668945249749	0.0480648994823016	1.69870290323347	0.330074962201854
"gaussian_ulk_hbss/ulk_dmem.Exp"	0.208012950222582	0.0713871048668399	0.266216722909636	0.0553525857921532	0.985345880324689	0.00352651720879053	0.754811573982547	0.0573868548082156	5.7073713411164	3.23678330661093
"knn_ulk_dmem/dko_hbss.Exp"	0.166666666666667	0.0479619153119228	0.142999501743896	0.0392734289212505	0.99246135098325	0.00146383685632399	0.841225353952843	0.0298514497092962	0.930775429195777	0.0526607815358187
"knn_ulk_hbss/dko_hbss.Exp"	0.165222772277228	0.0629606090332969	0.165222772277228	0.0629185461067622	0.993606704579467	0.00135904168558075	0.831517512673144	0.031350961958869	1.00803363430269	0.0400434253294196
"knn_ulk_hbss/ulk_dmem.Exp"	0.0997740963855422	0.0418234951022875	0.103487064116985	0.0315745854674055	0.993522974882073	0.00167523921998873	0.895022535020799	0.0249686618245729	1.03370690112711	0.337626667660946
"mle_ulk_dmem/dko_hbss.Exp"	0.268365817091454	0.0441520488377472	0.270553064275037	0.0576894606419865	0.987097082506989	0.00174940811751383	0.723930079860582	0.0384296779582648	1.491854826823	0.30605129953432
"mle_ulk_hbss/dko_hbss.Exp"	0.427963849016481	0.0533477198523865	0.334158415841584	0.0766740300756674	0.983897036815325	0.00239147829795675	0.609035770977645	0.0599120023044014	1.69788119612584	0.333410799118998
"mle_ulk_hbss/ulk_dmem.Exp"	0.214083367057871	0.0774242801249064	0.271841019872516	0.0543141508124502	0.984986710724804	0.00378794562572208	0.748783050259023	0.0615932808322357	5.25721385595083	2.62090304805012
"rf_ulk_dmem/dko_hbss.Exp"	0.117647058823529	0.0494617550574228	0.0807174887892377	0.0329398833730688	0.99512556450264	0.00128197195608832	0.898140224759005	0.0232945443257056	0.889923663026851	0.106145963091141
"rf_ulk_hbss/dko_hbss.Exp"	0.154534606205251	0.062061136738312	0.123143564356436	0.0393586564294713	0.994516611792876	0.00167007712659648	0.858227331582043	0.0394960033453927	0.981483016153632	0.0452844509390869
"rf_ulk_hbss/ulk_dmem.Exp"	0.0699844479004666	0.0384335934483664	0.103112110986127	0.0275836852032487	0.994552594401743	0.00144387332398358	0.910499984750572	0.021294134650293	0.926865079812959	0.0778349917308394
